transaction_id,timestamp,sender_account,receiver_account,amount_ghs,transaction_type,channel,agent_id,merchant_category,location_region,device_id,is_new_device,otp_requested,linked_bank_account,income_tier,personal_alert_threshold,label,attack_type
MOMO-TXN-777192,2026-02-16 15:32:31.500423,MOMO-GH-00113,MOMO-ATK-37843,1402.59,withdraw,agent,AGT-Brong-Ahafo-0052,unknown,Northern,DEV-27a068,True,False,BANK-GH-00113,low,1905.21,1,structured_drain
MOMO-TXN-154067,2026-02-16 15:48:19.213575,MOMO-GH-00205,MOMO-GH-00152,499.72,send,app,,food,Upper West,DEV-e6c7a3,False,False,BANK-GH-00205,low,1322.67,0,none
MOMO-TXN-991417,2026-02-16 15:56:31.500423,MOMO-GH-00113,MOMO-ATK-37843,1651.45,withdraw,agent,AGT-Northern-0006,unknown,Upper West,DEV-39e937,True,False,BANK-GH-00113,low,1905.21,1,structured_drain
MOMO-TXN-739509,2026-02-16 16:03:31.500423,MOMO-GH-00113,MOMO-ATK-37843,1456.76,withdraw,agent,AGT-UpperWest-0043,unknown,Brong-Ahafo,DEV-727c1d,True,False,BANK-GH-00113,low,1905.21,1,structured_drain
MOMO-TXN-235691,2026-02-16 16:04:24.147998,MOMO-GH-00497,MOMO-GH-00215,2259.09,airtime,agent,AGT-Northern-0060,retail,Northern,DEV-d9a419,False,False,BANK-GH-00497,middle,6089.61,0,none
MOMO-TXN-555596,2026-02-16 16:21:32.186992,MOMO-GH-00449,MOMO-GH-00345,3804.17,bill_payment,agent,AGT-Western-0074,food,Western,DEV-ee1fcf,False,True,BANK-GH-00449,middle,7487.49,0,none
MOMO-TXN-910552,2026-02-16 16:28:31.500423,MOMO-GH-00113,MOMO-ATK-37843,1659.74,withdraw,agent,AGT-Volta-0074,unknown,Greater Accra,DEV-3b06c5,True,False,BANK-GH-00113,low,1905.21,1,structured_drain
MOMO-TXN-374419,2026-02-16 16:29:31.500423,MOMO-GH-00113,MOMO-ATK-37843,1425.21,withdraw,agent,AGT-UpperEast-0066,unknown,Upper West,DEV-98afe9,True,False,BANK-GH-00113,low,1905.21,1,structured_drain
MOMO-TXN-618317,2026-02-16 16:58:18.050834,MOMO-GH-00478,MOMO-GH-00420,2161.5,transfer,agent,AGT-Brong-Ahafo-0095,retail,Brong-Ahafo,DEV-6d8d84,False,False,BANK-GH-00478,middle,4517.73,0,none
MOMO-TXN-740195,2026-02-16 17:10:21.209056,MOMO-GH-00495,MOMO-GH-00004,1914.8,bill_payment,agent,AGT-Northern-0058,utility,Northern,DEV-e0e7ae,False,False,BANK-GH-00495,middle,5539.86,0,none
MOMO-TXN-200128,2026-02-16 17:14:12.374861,MOMO-GH-00428,MOMO-GH-00036,368.48,receive,ussd,,retail,Ashanti,DEV-3d3394,False,False,BANK-GH-00428,low,1052.85,0,none
MOMO-TXN-551504,2026-02-16 17:17:20.184639,MOMO-GH-00449,MOMO-GH-00251,2178.18,bill_payment,agent,AGT-Western-0069,utility,Western,DEV-f33701,False,False,BANK-GH-00449,middle,7487.49,0,none
MOMO-TXN-618951,2026-02-16 17:21:27.232360,MOMO-GH-00486,MOMO-GH-00215,452.83,send,app,,airtime,Greater Accra,DEV-95f823,False,True,,low,1514.25,0,none
MOMO-TXN-986828,2026-02-16 17:36:59.355964,MOMO-GH-00226,MOMO-GH-00284,249.1,transfer,ussd,,transfer,Volta,DEV-98b0a8,False,False,BANK-GH-00226,low,1343.46,0,none
MOMO-TXN-233037,2026-02-16 17:45:19.497992,MOMO-GH-00204,MOMO-ATK-84432,1052.84,withdraw,agent,AGT-GreaterAccra-0093,unknown,Northern,DEV-52e9e9,True,False,BANK-GH-00204,low,1258.74,1,structured_drain
MOMO-TXN-992204,2026-02-16 17:52:19.497992,MOMO-GH-00204,MOMO-ATK-84432,999.06,withdraw,agent,AGT-Brong-Ahafo-0018,unknown,Volta,DEV-01e427,True,False,BANK-GH-00204,low,1258.74,1,structured_drain
MOMO-TXN-738720,2026-02-16 17:53:53.020783,MOMO-GH-00168,MOMO-GH-00183,1810.54,airtime,agent,AGT-Volta-0080,retail,Volta,DEV-b0d111,False,True,BANK-GH-00168,middle,5111.34,0,none
MOMO-TXN-734563,2026-02-16 18:10:19.497992,MOMO-GH-00204,MOMO-ATK-84432,1094.62,withdraw,agent,AGT-Northern-0019,unknown,Brong-Ahafo,DEV-33d9ce,True,False,BANK-GH-00204,low,1258.74,1,structured_drain
MOMO-TXN-725510,2026-02-16 18:49:01.167216,MOMO-GH-00482,MOMO-GH-00216,908.58,receive,agent,AGT-Ashanti-0031,food,Ashanti,DEV-88c294,False,True,BANK-GH-00482,low,2135.25,0,none
MOMO-TXN-539450,2026-02-16 19:03:21.173513,MOMO-GH-00481,MOMO-GH-00287,1338.61,receive,app,,food,Greater Accra,DEV-3881da,False,False,,middle,3724.8,0,none
MOMO-TXN-366229,2026-02-16 19:10:20.505371,MOMO-GH-00107,MOMO-ATK-91088,2238.81,send,ussd,,unknown,Ashanti,DEV-214b50,True,True,BANK-GH-00107,middle,8395.53,1,lateral_movement
MOMO-TXN-840469,2026-02-16 19:17:21.503985,MOMO-GH-00204,MOMO-ATK-41627,335.66,send,ussd,,unknown,Upper East,DEV-cd4f78,True,True,BANK-GH-00204,low,1258.74,1,lateral_movement
MOMO-TXN-506235,2026-02-16 19:24:25.076953,MOMO-GH-00223,MOMO-GH-00059,660.45,airtime,agent,AGT-Volta-0006,airtime,Volta,DEV-e56e20,False,False,BANK-GH-00223,low,2099.01,0,none
MOMO-TXN-775192,2026-02-16 19:45:12.246336,MOMO-GH-00470,MOMO-GH-00420,572.25,bill_payment,app,,airtime,Ashanti,DEV-3fee3d,False,False,BANK-GH-00470,low,1990.65,0,none
MOMO-TXN-294816,2026-02-16 20:01:15.201826,MOMO-GH-00398,MOMO-GH-00356,673.67,receive,app,,airtime,Greater Accra,DEV-72ccc0,False,False,BANK-GH-00398,low,1790.88,0,none
MOMO-TXN-613261,2026-02-16 20:06:38.119375,MOMO-GH-00454,MOMO-GH-00435,214.59,airtime,agent,AGT-Brong-Ahafo-0082,airtime,Brong-Ahafo,DEV-76ba4b,False,False,BANK-GH-00454,low,1463.01,0,none
MOMO-TXN-121753,2026-02-16 20:37:55.055968,MOMO-GH-00073,MOMO-GH-00440,10463.69,bill_payment,agent,AGT-Volta-0034,retail,Volta,DEV-7e630f,False,False,BANK-GH-00073,high,19750.05,0,none
MOMO-TXN-775636,2026-02-16 20:57:36.150914,MOMO-GH-00332,MOMO-GH-00029,769.99,withdraw,agent,AGT-Ashanti-0062,unknown,Ashanti,DEV-91fbcb,False,False,BANK-GH-00332,low,2009.61,0,none
MOMO-TXN-393366,2026-02-16 21:13:13.133108,MOMO-GH-00165,MOMO-GH-00039,1253.1,send,app,,utility,Volta,DEV-6e524d,False,False,BANK-GH-00165,middle,5131.17,0,none
MOMO-TXN-757860,2026-02-16 21:38:53.296278,MOMO-GH-00386,MOMO-GH-00255,5582.42,withdraw,agent,AGT-Western-0044,food,Western,DEV-7aecf4,False,False,BANK-GH-00386,high,24400.77,0,none
MOMO-TXN-592331,2026-02-16 21:52:56.254192,MOMO-GH-00009,MOMO-GH-00284,1079.03,receive,ussd,,airtime,Upper West,DEV-4e6d19,False,False,BANK-GH-00009,middle,3478.47,0,none
MOMO-TXN-626392,2026-02-16 22:04:09.087936,MOMO-GH-00285,MOMO-GH-00136,475.01,receive,app,,unknown,Ashanti,DEV-70ac21,False,True,BANK-GH-00285,low,1439.34,0,none
MOMO-TXN-320869,2026-02-16 22:16:25.351553,MOMO-GH-00433,MOMO-GH-00215,1033.3,airtime,agent,AGT-Eastern-0002,utility,Eastern,DEV-6007fa,False,True,BANK-GH-00433,middle,2628.69,0,none
MOMO-TXN-514913,2026-02-16 22:29:48.116069,MOMO-GH-00007,MOMO-GH-00077,1787.18,airtime,ussd,,utility,Northern,DEV-4b7dcf,False,False,BANK-GH-00007,middle,4908.84,0,none
MOMO-TXN-906360,2026-02-16 22:31:12.114575,MOMO-GH-00169,MOMO-GH-00208,670.23,transfer,ussd,,transfer,Upper East,DEV-3455eb,False,False,BANK-GH-00169,low,1766.88,0,none
MOMO-TXN-407592,2026-02-16 22:36:46.319643,MOMO-GH-00175,MOMO-GH-00165,822.12,transfer,app,,utility,Central,DEV-582e50,False,False,BANK-GH-00175,low,1826.76,0,none
MOMO-TXN-654177,2026-02-16 22:48:26.493249,MOMO-GH-00166,MOMO-ATK-19963,2213.92,send,ussd,,unknown,Western,DEV-7b280e,True,True,BANK-GH-00166,low,1897.65,1,otp_phishing
MOMO-TXN-359409,2026-02-16 22:58:31.189249,MOMO-GH-00073,MOMO-GH-00121,5652.88,receive,agent,AGT-Volta-0042,unknown,Volta,DEV-59af30,False,False,BANK-GH-00073,high,19750.05,0,none
MOMO-TXN-969742,2026-02-16 23:12:16.237696,MOMO-GH-00015,MOMO-GH-00002,18154.35,send,agent,AGT-Ashanti-0038,retail,Ashanti,DEV-dba7da,False,False,,high,39988.08,0,none
MOMO-TXN-680099,2026-02-16 23:22:22.023808,MOMO-GH-00054,MOMO-GH-00023,383.59,receive,app,,airtime,Northern,DEV-74bb1f,False,False,BANK-GH-00054,low,1794.87,0,none
MOMO-TXN-156413,2026-02-16 23:23:43.198695,MOMO-GH-00221,MOMO-GH-00497,2022.19,transfer,agent,AGT-Central-0050,airtime,Central,DEV-a543f1,False,False,BANK-GH-00221,middle,8246.22,0,none
MOMO-TXN-614084,2026-02-16 23:47:29.066748,MOMO-GH-00096,MOMO-GH-00407,1263.52,bill_payment,agent,AGT-UpperWest-0079,unknown,Upper West,DEV-73faa2,False,True,BANK-GH-00096,middle,4224.9,0,none
MOMO-TXN-703992,2026-02-16 23:52:42.331890,MOMO-GH-00464,MOMO-GH-00374,566.85,receive,agent,AGT-Western-0043,utility,Western,DEV-8ab9da,False,False,BANK-GH-00464,low,2155.62,0,none
MOMO-TXN-594681,2026-02-17 00:39:09.129286,MOMO-GH-00060,MOMO-GH-00172,2347.26,withdraw,app,,transfer,Upper East,DEV-5c0796,False,False,BANK-GH-00060,middle,6403.98,0,none
MOMO-TXN-626704,2026-02-17 00:54:35.352597,MOMO-GH-00304,MOMO-GH-00041,3270.39,airtime,agent,AGT-Brong-Ahafo-0008,food,Brong-Ahafo,DEV-322be6,False,False,BANK-GH-00304,middle,7228.02,0,none
MOMO-TXN-790388,2026-02-17 01:09:03.125956,MOMO-GH-00416,MOMO-GH-00182,2103.63,receive,ussd,,airtime,Western,DEV-6f0374,False,False,BANK-GH-00416,middle,6007.29,0,none
MOMO-TXN-560110,2026-02-17 01:17:20.505371,MOMO-GH-00107,MOMO-ATK-91088,6996.28,withdraw,agent,AGT-Northern-0061,unknown,Upper West,DEV-6842c9,True,False,BANK-GH-00107,middle,8395.53,1,lateral_movement
MOMO-TXN-902325,2026-02-17 01:20:43.065706,MOMO-GH-00412,MOMO-GH-00372,6727.82,airtime,app,,unknown,Brong-Ahafo,DEV-ff419e,False,True,BANK-GH-00412,high,20517.66,0,none
MOMO-TXN-451106,2026-02-17 01:22:18.494223,MOMO-GH-00390,MOMO-ATK-30983,10408.79,transfer,app,,transfer,Volta,DEV-b1e016,True,False,BANK-GH-00390,middle,8921.82,1,account_takeover
MOMO-TXN-185927,2026-02-17 01:32:21.244441,MOMO-GH-00027,MOMO-GH-00067,1057.1,airtime,ussd,,retail,Ashanti,DEV-00d483,False,False,BANK-GH-00027,middle,2757.54,0,none
MOMO-TXN-165646,2026-02-17 02:06:25.494042,MOMO-GH-00203,MOMO-ATK-53793,2233.63,transfer,app,,transfer,Upper West,DEV-e221e1,True,False,BANK-GH-00203,low,1914.54,1,account_takeover
MOMO-TXN-698782,2026-02-17 02:38:44.028307,MOMO-GH-00022,MOMO-GH-00151,1640.31,transfer,app,,utility,Northern,DEV-2be760,False,False,BANK-GH-00022,middle,5033.34,0,none
MOMO-TXN-242254,2026-02-17 02:38:46.064626,MOMO-GH-00290,MOMO-GH-00067,860.29,withdraw,agent,AGT-UpperWest-0022,retail,Upper West,DEV-4c50d9,False,False,,low,1746.24,0,none
MOMO-TXN-339464,2026-02-17 02:51:17.356027,MOMO-GH-00479,MOMO-GH-00356,725.87,withdraw,app,,transfer,Upper West,DEV-db951f,False,False,BANK-GH-00479,low,2135.94,0,none
MOMO-TXN-518259,2026-02-17 02:51:52.380776,MOMO-GH-00257,MOMO-GH-00338,2226.88,withdraw,ussd,,unknown,Western,DEV-3fad69,False,False,BANK-GH-00257,middle,6513.39,0,none
MOMO-TXN-910555,2026-02-17 03:06:10.333046,MOMO-GH-00151,MOMO-GH-00364,2503.82,send,app,,retail,Brong-Ahafo,DEV-bffe4f,False,False,BANK-GH-00151,middle,6722.49,0,none
MOMO-TXN-522962,2026-02-17 03:11:48.259741,MOMO-GH-00318,MOMO-GH-00415,539.37,receive,app,,utility,Upper East,DEV-bcbbb6,False,False,BANK-GH-00318,low,2132.4,0,none
MOMO-TXN-254679,2026-02-17 03:12:26.344748,MOMO-GH-00086,MOMO-GH-00282,827.81,transfer,ussd,,utility,Upper East,DEV-b0f849,False,True,BANK-GH-00086,low,1411.86,0,none
MOMO-TXN-703178,2026-02-17 03:19:23.117931,MOMO-GH-00186,MOMO-GH-00058,420.19,receive,ussd,,food,Brong-Ahafo,DEV-eb5d78,False,False,,low,1119.66,0,none
MOMO-TXN-557037,2026-02-17 03:29:32.210739,MOMO-GH-00161,MOMO-GH-00127,300.05,transfer,app,,food,Ashanti,DEV-62e75b,False,False,BANK-GH-00161,low,1618.47,0,none
MOMO-TXN-393116,2026-02-17 03:45:23.502012,MOMO-GH-00485,MOMO-ATK-13776,1465.33,withdraw,agent,AGT-UpperEast-0028,unknown,Western,DEV-804723,True,False,BANK-GH-00485,low,1758.39,1,lateral_movement
MOMO-TXN-805893,2026-02-17 03:47:48.175059,MOMO-GH-00054,MOMO-GH-00123,643.04,withdraw,app,,retail,Northern,DEV-7e85c1,False,True,BANK-GH-00054,low,1794.87,0,none
MOMO-TXN-517260,2026-02-17 03:49:12.497753,MOMO-GH-00440,MOMO-ATK-57107,1877.88,withdraw,agent,AGT-UpperEast-0007,unknown,Central,DEV-742c4c,True,False,BANK-GH-00440,low,2158.83,1,structured_drain
MOMO-TXN-359870,2026-02-17 03:52:16.211988,MOMO-GH-00456,MOMO-GH-00499,271.17,send,agent,AGT-Ashanti-0059,food,Ashanti,DEV-fc5b8b,False,True,BANK-GH-00456,low,1155.15,0,none
MOMO-TXN-723033,2026-02-17 04:03:12.497753,MOMO-GH-00440,MOMO-ATK-57107,1746.27,withdraw,agent,AGT-Eastern-0026,unknown,Brong-Ahafo,DEV-0714c1,True,False,BANK-GH-00440,low,2158.83,1,structured_drain
MOMO-TXN-719323,2026-02-17 04:12:12.497753,MOMO-GH-00440,MOMO-ATK-57107,1596.55,withdraw,agent,AGT-Central-0004,unknown,Brong-Ahafo,DEV-acc54a,True,False,BANK-GH-00440,low,2158.83,1,structured_drain
MOMO-TXN-795781,2026-02-17 04:15:41.177146,MOMO-GH-00477,MOMO-GH-00302,685.64,bill_payment,ussd,,retail,Ashanti,DEV-71a574,False,True,BANK-GH-00477,low,1637.43,0,none
MOMO-TXN-222136,2026-02-17 04:17:20.505371,MOMO-GH-00107,MOMO-ATK-91088,6996.28,withdraw,agent,AGT-GreaterAccra-0001,unknown,Volta,DEV-fa78b6,True,False,BANK-GH-00107,middle,8395.53,1,lateral_movement
MOMO-TXN-876677,2026-02-17 04:24:15.332626,MOMO-GH-00059,MOMO-GH-00034,1767.34,airtime,app,,transfer,Greater Accra,DEV-edc200,False,False,BANK-GH-00059,middle,4386.27,0,none
MOMO-TXN-936212,2026-02-17 04:24:20.359861,MOMO-GH-00324,MOMO-GH-00140,45.03,withdraw,app,,unknown,Northern,DEV-d0921f,False,False,BANK-GH-00324,low,1187.91,0,none
MOMO-TXN-818660,2026-02-17 04:25:09.343230,MOMO-GH-00475,MOMO-GH-00243,1672.63,airtime,app,,airtime,Volta,DEV-6697bd,False,False,BANK-GH-00475,middle,6893.37,0,none
MOMO-TXN-644287,2026-02-17 04:51:31.366486,MOMO-GH-00258,MOMO-GH-00056,1826.25,withdraw,agent,AGT-Brong-Ahafo-0010,utility,Brong-Ahafo,DEV-185aa1,False,False,,middle,4812.99,0,none
MOMO-TXN-381560,2026-02-17 04:55:12.497753,MOMO-GH-00440,MOMO-ATK-57107,1818.54,withdraw,agent,AGT-Volta-0077,unknown,Ashanti,DEV-065ca0,True,False,BANK-GH-00440,low,2158.83,1,structured_drain
MOMO-TXN-738542,2026-02-17 05:04:12.497753,MOMO-GH-00440,MOMO-ATK-57107,1686.14,withdraw,agent,AGT-Brong-Ahafo-0072,unknown,Northern,DEV-98a645,True,False,BANK-GH-00440,low,2158.83,1,structured_drain
MOMO-TXN-154022,2026-02-17 05:15:07.294591,MOMO-GH-00499,MOMO-GH-00030,427.54,send,agent,AGT-Brong-Ahafo-0015,utility,Brong-Ahafo,DEV-b7915d,False,False,,low,1076.67,0,none
MOMO-TXN-673283,2026-02-17 05:23:12.497753,MOMO-GH-00440,MOMO-ATK-57107,1703.06,withdraw,agent,AGT-Western-0057,unknown,Eastern,DEV-8a0bef,True,False,BANK-GH-00440,low,2158.83,1,structured_drain
MOMO-TXN-337212,2026-02-17 05:28:36.365292,MOMO-GH-00169,MOMO-GH-00038,723.15,airtime,ussd,,airtime,Upper East,DEV-b7ef89,False,False,BANK-GH-00169,low,1766.88,0,none
MOMO-TXN-510373,2026-02-17 05:56:56.307108,MOMO-GH-00071,MOMO-GH-00403,232.67,bill_payment,ussd,,utility,Volta,DEV-fbe9eb,False,True,BANK-GH-00071,low,1511.4,0,none
MOMO-TXN-275377,2026-02-17 06:20:42.120490,MOMO-GH-00095,MOMO-GH-00170,593.79,airtime,agent,AGT-UpperWest-0019,food,Upper West,DEV-fb9e37,False,False,,low,1188.87,0,none
MOMO-TXN-956526,2026-02-17 06:23:58.274610,MOMO-GH-00203,MOMO-GH-00290,501.56,send,agent,AGT-UpperEast-0042,airtime,Upper East,DEV-42bc32,False,False,BANK-GH-00203,low,1914.54,0,none
MOMO-TXN-989203,2026-02-17 06:34:52.172286,MOMO-GH-00188,MOMO-GH-00101,2769.94,send,app,,food,Ashanti,DEV-d42add,False,False,,middle,6539.64,0,none
MOMO-TXN-776149,2026-02-17 07:03:22.065256,MOMO-GH-00374,MOMO-GH-00245,723.94,send,ussd,,utility,Ashanti,DEV-0d794d,False,False,BANK-GH-00374,low,2125.08,0,none
MOMO-TXN-510780,2026-02-17 07:38:27.126192,MOMO-GH-00027,MOMO-GH-00177,1233.51,airtime,ussd,,unknown,Ashanti,DEV-ad9953,False,True,BANK-GH-00027,middle,2757.54,0,none
MOMO-TXN-615780,2026-02-17 08:50:58.218547,MOMO-GH-00384,MOMO-GH-00480,1707.66,transfer,agent,AGT-Northern-0079,unknown,Northern,DEV-b6be17,False,False,BANK-GH-00384,middle,6136.53,0,none
MOMO-TXN-545804,2026-02-17 08:58:48.338932,MOMO-GH-00337,MOMO-GH-00293,315.61,withdraw,app,,unknown,Northern,DEV-99626e,False,False,BANK-GH-00337,low,907.8,0,none
MOMO-TXN-954441,2026-02-17 09:08:56.189748,MOMO-GH-00126,MOMO-GH-00341,10815.69,bill_payment,app,,airtime,Western,DEV-968da2,False,False,BANK-GH-00126,high,37526.16,0,none
MOMO-TXN-114923,2026-02-17 09:34:43.355691,MOMO-GH-00224,MOMO-GH-00090,9379.13,receive,app,,airtime,Upper West,DEV-b88827,False,False,BANK-GH-00224,high,26863.32,0,none
MOMO-TXN-715702,2026-02-17 09:41:01.217788,MOMO-GH-00148,MOMO-GH-00433,1377.15,bill_payment,ussd,,utility,Volta,DEV-b5cc16,False,False,BANK-GH-00148,middle,5464.17,0,none
MOMO-TXN-456778,2026-02-17 09:52:27.018897,MOMO-GH-00068,MOMO-GH-00175,889.91,airtime,agent,AGT-Eastern-0046,utility,Eastern,DEV-778650,False,False,BANK-GH-00068,middle,5532.84,0,none
MOMO-TXN-284084,2026-02-17 10:05:47.134616,MOMO-GH-00348,MOMO-GH-00328,575.29,receive,agent,AGT-Volta-0096,unknown,Volta,DEV-e4ddc0,False,False,BANK-GH-00348,low,1337.01,0,none
MOMO-TXN-993251,2026-02-17 11:30:53.152930,MOMO-GH-00363,MOMO-GH-00442,2533.86,transfer,app,,retail,Northern,DEV-d4a736,False,False,BANK-GH-00363,middle,6434.64,0,none
MOMO-TXN-879286,2026-02-17 11:35:16.365197,MOMO-GH-00224,MOMO-GH-00213,6117.7,send,app,,transfer,Upper West,DEV-4e78ba,False,True,BANK-GH-00224,high,26863.32,0,none
MOMO-TXN-317782,2026-02-17 12:06:31.150458,MOMO-GH-00294,MOMO-GH-00454,2609.7,airtime,app,,unknown,Greater Accra,DEV-11be14,False,False,BANK-GH-00294,middle,7322.31,0,none
MOMO-TXN-996915,2026-02-17 12:13:20.222253,MOMO-GH-00402,MOMO-GH-00476,332.98,receive,agent,AGT-Western-0024,retail,Western,DEV-4d7ac5,False,False,BANK-GH-00402,low,1018.53,0,none
MOMO-TXN-350786,2026-02-17 12:16:40.086710,MOMO-GH-00059,MOMO-GH-00085,1983.62,receive,app,,unknown,Greater Accra,DEV-887e48,False,False,BANK-GH-00059,middle,4386.27,0,none
MOMO-TXN-216587,2026-02-17 12:30:04.088642,MOMO-GH-00328,MOMO-GH-00077,3581.41,bill_payment,ussd,,food,Upper West,DEV-274edc,False,True,,middle,8062.53,0,none
MOMO-TXN-280941,2026-02-17 13:09:25.076374,MOMO-GH-00220,MOMO-GH-00144,2345.5,withdraw,ussd,,transfer,Upper East,DEV-7d6981,False,True,,middle,7755.87,0,none
MOMO-TXN-903373,2026-02-17 13:24:56.079056,MOMO-GH-00065,MOMO-GH-00350,1371.49,withdraw,app,,utility,Upper West,DEV-f88ceb,False,False,BANK-GH-00065,middle,3844.35,0,none
MOMO-TXN-902716,2026-02-17 13:29:47.226516,MOMO-GH-00054,MOMO-GH-00460,510.65,send,app,,utility,Northern,DEV-9f2093,False,False,BANK-GH-00054,low,1794.87,0,none
MOMO-TXN-794303,2026-02-17 13:35:36.135296,MOMO-GH-00172,MOMO-GH-00331,8929.14,send,agent,AGT-Western-0024,retail,Western,DEV-8a612f,False,False,,high,21636.84,0,none
MOMO-TXN-617781,2026-02-17 14:19:17.055625,MOMO-GH-00014,MOMO-GH-00241,1990.16,transfer,agent,AGT-Volta-0007,food,Volta,DEV-6d2757,False,False,,middle,5186.25,0,none
MOMO-TXN-478526,2026-02-17 14:57:32.343564,MOMO-GH-00110,MOMO-GH-00162,1376.82,bill_payment,ussd,,utility,Greater Accra,DEV-d5b05d,False,False,BANK-GH-00110,middle,7247.91,0,none
MOMO-TXN-147440,2026-02-17 15:00:33.100070,MOMO-GH-00199,MOMO-GH-00489,303.69,receive,app,,utility,Greater Accra,DEV-26984f,False,True,BANK-GH-00199,low,1905.69,0,none
MOMO-TXN-841935,2026-02-17 15:28:27.349383,MOMO-GH-00118,MOMO-GH-00180,13626.03,airtime,app,,unknown,Western,DEV-8350d6,False,False,BANK-GH-00118,high,30919.38,0,none
MOMO-TXN-943584,2026-02-17 15:38:35.257904,MOMO-GH-00476,MOMO-GH-00469,3501.25,receive,app,,unknown,Greater Accra,DEV-ed5737,False,False,BANK-GH-00476,middle,8477.52,0,none
MOMO-TXN-234041,2026-02-17 15:39:24.293276,MOMO-GH-00050,MOMO-GH-00203,689.57,transfer,app,,utility,Greater Accra,DEV-121449,False,False,,low,2081.07,0,none
MOMO-TXN-537385,2026-02-17 15:52:20.359368,MOMO-GH-00349,MOMO-GH-00198,613.74,send,ussd,,unknown,Volta,DEV-c41589,False,False,BANK-GH-00349,low,1887.99,0,none
MOMO-TXN-180808,2026-02-17 15:58:43.299201,MOMO-GH-00056,MOMO-GH-00172,1368.64,airtime,app,,unknown,Eastern,DEV-29da67,False,True,BANK-GH-00056,middle,8605.74,0,none
MOMO-TXN-477898,2026-02-17 16:05:02.363542,MOMO-GH-00163,MOMO-GH-00204,1584.0,bill_payment,app,,unknown,Central,DEV-47dd2a,False,False,BANK-GH-00163,middle,4913.97,0,none
MOMO-TXN-870883,2026-02-17 16:14:46.229870,MOMO-GH-00395,MOMO-GH-00039,8574.97,withdraw,agent,AGT-Central-0039,utility,Central,DEV-e9d95d,False,False,,high,20322.12,0,none
MOMO-TXN-697766,2026-02-17 16:20:59.121728,MOMO-GH-00216,MOMO-GH-00204,4720.51,send,agent,AGT-UpperWest-0034,retail,Upper West,DEV-e6fd92,False,False,BANK-GH-00216,high,11436.45,0,none
MOMO-TXN-387492,2026-02-17 16:44:06.343846,MOMO-GH-00205,MOMO-GH-00044,704.37,airtime,app,,retail,Upper West,DEV-0cbaab,False,False,BANK-GH-00205,low,1322.67,0,none
MOMO-TXN-848476,2026-02-17 17:16:22.355032,MOMO-GH-00435,MOMO-GH-00424,806.26,receive,app,,food,Greater Accra,DEV-bdd372,False,True,BANK-GH-00435,low,2391.12,0,none
MOMO-TXN-161669,2026-02-17 17:22:37.279799,MOMO-GH-00459,MOMO-GH-00091,1461.13,send,agent,AGT-Volta-0091,utility,Volta,DEV-72564e,False,False,,middle,4362.84,0,none
MOMO-TXN-298837,2026-02-17 17:35:53.270368,MOMO-GH-00402,MOMO-GH-00088,414.22,airtime,agent,AGT-Western-0084,unknown,Western,DEV-e6a996,False,False,BANK-GH-00402,low,1018.53,0,none
MOMO-TXN-287469,2026-02-17 17:37:32.329061,MOMO-GH-00218,MOMO-GH-00000,929.53,withdraw,agent,AGT-Ashanti-0076,food,Ashanti,DEV-f9af3e,False,False,BANK-GH-00218,middle,4675.71,0,none
MOMO-TXN-731548,2026-02-17 17:44:58.233653,MOMO-GH-00405,MOMO-GH-00454,513.14,send,agent,AGT-UpperWest-0071,utility,Upper West,DEV-30848c,False,False,BANK-GH-00405,middle,3481.29,0,none
MOMO-TXN-352194,2026-02-17 17:56:09.212410,MOMO-GH-00226,MOMO-GH-00449,550.46,send,ussd,,retail,Volta,DEV-d2606d,False,False,BANK-GH-00226,low,1343.46,0,none
MOMO-TXN-329412,2026-02-17 18:01:31.313770,MOMO-GH-00044,MOMO-GH-00072,600.38,bill_payment,ussd,,transfer,Central,DEV-752229,False,False,,low,1400.34,0,none
MOMO-TXN-154738,2026-02-17 18:05:33.253089,MOMO-GH-00242,MOMO-GH-00320,11173.91,receive,app,,retail,Ashanti,DEV-d4b123,False,False,BANK-GH-00242,high,27680.31,0,none
MOMO-TXN-510954,2026-02-17 18:16:13.198727,MOMO-GH-00037,MOMO-GH-00006,517.49,transfer,ussd,,airtime,Volta,DEV-51bb57,False,True,BANK-GH-00037,low,1974.3,0,none
MOMO-TXN-627335,2026-02-17 18:28:15.087004,MOMO-GH-00478,MOMO-GH-00347,1791.85,airtime,agent,AGT-Brong-Ahafo-0030,unknown,Brong-Ahafo,DEV-152d8b,False,False,BANK-GH-00478,middle,4517.73,0,none
MOMO-TXN-643791,2026-02-17 19:07:53.364135,MOMO-GH-00084,MOMO-GH-00270,2619.01,transfer,agent,AGT-Central-0028,utility,Central,DEV-6de8d4,False,True,BANK-GH-00084,middle,7881.78,0,none
MOMO-TXN-790472,2026-02-17 19:48:35.272349,MOMO-GH-00369,MOMO-GH-00371,206.15,send,app,,food,Upper East,DEV-9249b3,False,False,BANK-GH-00369,low,1637.58,0,none
MOMO-TXN-163653,2026-02-17 20:02:03.238371,MOMO-GH-00133,MOMO-GH-00286,417.94,bill_payment,agent,AGT-Volta-0052,utility,Volta,DEV-1cca13,False,True,BANK-GH-00133,low,1546.02,0,none
